user_id,num_filled_feature,birthday,education_classes_id,education_concentration_id,education_degree_id,education_school_id,education_type,education_with_id,education_year_id,first_name,gender,hometown_id,languages_id,last_name,locale,location_id,middle_name,name,political,religion,work_employer_id,work_end_date,work_from_id,work_location_id,work_position_id,work_projects_id,work_start_date,work_with_id
1684-2971,7,,,31.0,,100.0,103.0,,114.0,,147.0,,,,228.0,,,,,,,,,,,,318.0,
1684-2972,5,6.0,,,,99.0,103.0,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-2973,8,,,24.0,,100.0,103.0,,113.0,,147.0,,,,228.0,,,,,,265.0,,,,,,298.0,
1684-2974,7,,,18.0,,73.0,103.0,,114.0,,148.0,154.0,,,228.0,,,,,,,,,,,,,
1684-2975,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-2976,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-2977,7,6.0,,,,98.0,103.0,,113.0,,148.0,,,,228.0,237.0,,,,,,,,,,,,
1684-2978,9,,,,,98.0,103.0,,112.0,,148.0,155.0,,,228.0,237.0,,,,,268.0,,,286.0,,,,
1684-2979,10,5.0,,27.0,,100.0,103.0,,118.0,,148.0,,,,228.0,,,,,,258.0,,,287.0,,,316.0,
1684-2980,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-2981,7,,,,,70.0,103.0,,115.0,137.0,147.0,154.0,,,228.0,,,,,,,,,,,,,
1684-2982,5,,,,,99.0,103.0,,104.0,,147.0,,,,228.0,,,,,,,,,,,,,
1684-2983,7,5.0,,,,67.0,103.0,,118.0,134.0,148.0,,,,228.0,,,,,,,,,,,,,
1684-2984,3,,,,,,,,,140.0,148.0,,,,228.0,,,,,,,,,,,,,
1684-2985,10,4.0,,16.0,,86.0,103.0,,116.0,,147.0,,,,228.0,237.0,,,,,,272.0,,,,,298.0,
1684-2986,3,,,,,,,,,,147.0,,,224.0,228.0,,,,,,,,,,,,,
1684-2987,7,7.0,,,,70.0,103.0,,,138.0,148.0,,173.0,,228.0,,,,,,,,,,,,,
1684-2988,9,7.0,,,,87.0,103.0,,111.0,,148.0,154.0,,224.0,228.0,238.0,,,,,,,,,,,,
1684-2989,6,,,,,100.0,103.0,,116.0,,148.0,,,,228.0,,,,,,270.0,,,,,,,
1684-2990,8,8.0,,,,100.0,103.0,,115.0,,147.0,164.0,,,228.0,251.0,,,,,,,,,,,,
1684-2991,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-2992,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-2993,9,5.0,,,,70.0,103.0,,,145.0,148.0,,,,228.0,237.0,,,,,,272.0,,,,,316.0,
1684-2994,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-2995,8,,,38.0,,100.0,103.0,,113.0,122.0,148.0,,173.0,,228.0,,,,,,,,,,,,,
1684-2996,5,,,13.0,,100.0,101.0,,116.0,,148.0,,,,,,,,,,,,,,,,,
1684-2997,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-2998,6,,,15.0,,100.0,101.0,,114.0,,148.0,,,,228.0,,,,,,,,,,,,,
1684-2999,8,,,,,100.0,103.0,,113.0,,148.0,149.0,182.0,,228.0,251.0,,,,,,,,,,,,
1684-3000,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3001,10,,,31.0,,100.0,103.0,,118.0,143.0,148.0,,171.0,,228.0,,,,,,,275.0,,,,,317.0,
1684-3002,6,5.0,,,,100.0,103.0,,116.0,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3003,3,5.0,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3004,7,,,,,70.0,103.0,,116.0,,147.0,154.0,,210.0,228.0,,,,,,,,,,,,,
1684-3005,3,,,,,,,,,126.0,148.0,,,,228.0,,,,,,,,,,,,,
1684-3006,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3007,8,8.0,,,,100.0,103.0,,115.0,,147.0,152.0,,,228.0,251.0,,,,,,,,,,,,
1684-3008,9,6.0,,,,99.0,103.0,,111.0,,147.0,,,,228.0,232.0,,,,,,284.0,,,,,316.0,
1684-3009,7,5.0,,20.0,,100.0,103.0,,118.0,119.0,,,,,228.0,,,,,,,,,,,,,
1684-3010,14,6.0,,,,76.0,103.0,,116.0,126.0,148.0,154.0,180.0,225.0,228.0,,,,,,264.0,284.0,,,297.0,,316.0,
1684-3011,3,,,,,,,,,,148.0,,,,228.0,234.0,,,,,,,,,,,,
1684-3012,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3013,8,4.0,,,,51.0,103.0,,110.0,,148.0,,,,230.0,246.0,,,,,,272.0,,,,,,
1684-3014,7,,,,,70.0,103.0,,113.0,,147.0,154.0,,,228.0,255.0,,,,,,,,,,,,
1684-3015,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3016,5,3.0,,,,100.0,101.0,,,,,,,,228.0,,,,,,,,,,,,298.0,
1684-3017,7,5.0,,,,,102.0,,115.0,,148.0,,,218.0,228.0,251.0,,,,,,,,,,,,
1684-3018,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3019,3,,,,,,,,,133.0,148.0,,,,228.0,,,,,,,,,,,,,
1684-3020,7,,,15.0,,100.0,103.0,,118.0,,148.0,,,,228.0,,,,,,,,,,,,298.0,
1684-3021,11,,,23.0,,100.0,103.0,,106.0,,147.0,,176.0,,228.0,251.0,,,,,271.0,284.0,,,,,316.0,
1684-3022,9,,,20.0,,98.0,103.0,,106.0,,148.0,,,,228.0,237.0,,,,,,272.0,,,,,298.0,
1684-3023,6,4.0,,,,70.0,103.0,,109.0,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3024,5,,,,,100.0,103.0,,109.0,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3025,6,8.0,,,,70.0,103.0,,114.0,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3026,7,,,,,70.0,103.0,,113.0,,148.0,154.0,,,228.0,237.0,,,,,,,,,,,,
1684-3027,3,,,,,,,,,,148.0,,,,228.0,241.0,,,,,,,,,,,,
1684-3028,1,,,,,,,,,,148.0,,,,,,,,,,,,,,,,,
1684-3029,7,,,,,70.0,103.0,,113.0,,148.0,154.0,,,228.0,237.0,,,,,,,,,,,,
1684-3030,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3031,6,,,,,,103.0,,116.0,,148.0,170.0,183.0,,228.0,,,,,,,,,,,,,
1684-171,8,,,15.0,,99.0,103.0,,116.0,,148.0,,,,228.0,,,,,,,283.0,,,,,311.0,
1684-3032,9,,,39.0,,100.0,103.0,,116.0,,148.0,,,,228.0,248.0,,,,,,272.0,,,,,298.0,
1684-3033,12,4.0,,36.0,,70.0,103.0,,112.0,132.0,148.0,154.0,,,228.0,237.0,,,,,,276.0,,,,,302.0,
1684-3034,9,5.0,,38.0,,100.0,102.0,,118.0,134.0,148.0,,178.0,,228.0,,,,,,,,,,,,,
1684-3035,7,,,,,100.0,102.0,,116.0,142.0,148.0,,,193.0,228.0,,,,,,,,,,,,,
1684-3036,10,7.0,,30.0,,98.0,103.0,,114.0,,148.0,154.0,,191.0,228.0,237.0,,,,,,,,,,,,
1684-3037,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3038,7,5.0,,,,68.0,101.0,,116.0,,147.0,,185.0,,228.0,,,,,,,,,,,,,
1684-3039,5,,,18.0,,,102.0,,,,148.0,,,,228.0,,,,,,,,,,,,298.0,
1684-3040,11,4.0,,,,70.0,103.0,,112.0,,148.0,154.0,,,228.0,,,,,,,272.0,,286.0,296.0,,305.0,
1684-3041,2,,,,,,,,,,147.0,,,,230.0,,,,,,,,,,,,,
1684-3042,9,,,,,98.0,103.0,,109.0,143.0,148.0,154.0,,,228.0,,,,,,,,,286.0,,,298.0,
1684-3043,7,,,38.0,,100.0,103.0,,116.0,,147.0,,,,228.0,,,,,,,,,,,,318.0,
1684-3044,13,6.0,,,,91.0,103.0,,115.0,145.0,148.0,154.0,173.0,212.0,228.0,237.0,,,,,266.0,,,286.0,,,,
1684-3045,6,6.0,,,,98.0,101.0,,,,148.0,,,,228.0,237.0,,,,,,,,,,,,
1684-3046,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3047,9,,,,,78.0,103.0,,112.0,140.0,148.0,154.0,,,228.0,235.0,,,,,,,,,296.0,,,
1684-3048,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3049,14,,,28.0,,100.0,103.0,,113.0,,148.0,156.0,176.0,216.0,228.0,251.0,,,,,,281.0,,289.0,292.0,,312.0,
1684-3050,11,5.0,,,,,103.0,,118.0,,148.0,162.0,,197.0,228.0,,,,,,271.0,,,291.0,297.0,,309.0,
1684-3051,9,3.0,,,,100.0,103.0,,110.0,,148.0,156.0,,186.0,228.0,244.0,,,,,,,,,,,,
1684-3052,7,3.0,,,,,,,,,148.0,154.0,178.0,,228.0,,,,,,,272.0,,286.0,,,,
1684-3053,5,,,,,,,,,,148.0,166.0,174.0,222.0,228.0,,,,,,,,,,,,,
1684-3054,13,5.0,,,,70.0,103.0,,112.0,,147.0,154.0,180.0,,228.0,255.0,,,,,258.0,283.0,,287.0,,,316.0,
1684-3055,11,,,29.0,,98.0,103.0,,118.0,,148.0,,,,228.0,237.0,,,,,257.0,280.0,,286.0,,,309.0,
1684-3056,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3057,3,,,,,,,,,139.0,148.0,,,,228.0,,,,,,,,,,,,,
1684-3058,5,4.0,,,,,101.0,,,,148.0,165.0,,,230.0,,,,,,,,,,,,,
1684-3059,8,5.0,,,,63.0,103.0,,118.0,124.0,148.0,,,,228.0,241.0,,,,,,,,,,,,
1684-3060,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3061,9,,,39.0,40.0,100.0,103.0,,106.0,,148.0,,,,228.0,251.0,,,,,,272.0,,,,,,
1684-3062,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3063,8,,,,,99.0,103.0,,112.0,,148.0,149.0,,192.0,228.0,,,,,,,,,,,,317.0,
1684-3064,11,5.0,,,,70.0,103.0,,116.0,,147.0,154.0,,,228.0,247.0,,,,,,279.0,,286.0,,,307.0,
1684-3065,6,,,,,,101.0,,116.0,,148.0,154.0,,,228.0,237.0,,,,,,,,,,,,
1684-3066,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3067,3,,,,,,,,,125.0,147.0,,,,228.0,,,,,,,,,,,,,
1684-3068,7,6.0,,37.0,,100.0,103.0,,116.0,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3069,6,,,,,100.0,103.0,,113.0,,148.0,,,,228.0,251.0,,,,,,,,,,,,
1684-1405,8,,,,,100.0,103.0,,115.0,,147.0,,,,228.0,241.0,,,,,,,,289.0,,,298.0,
1684-3070,7,,,,,100.0,103.0,,106.0,142.0,148.0,156.0,,,228.0,,,,,,,,,,,,,
1684-3071,9,,,15.0,,99.0,103.0,,110.0,,148.0,,,,228.0,255.0,,,,,258.0,272.0,,,,,,
1684-3072,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3073,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3074,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3075,8,4.0,,37.0,,100.0,103.0,,116.0,139.0,148.0,,,,228.0,,,,,,,,,,,,,
1684-3076,8,3.0,,27.0,,100.0,103.0,,114.0,130.0,148.0,,,,228.0,,,,,,,,,,,,,
1684-3077,13,5.0,,,,68.0,103.0,,116.0,,148.0,167.0,,217.0,228.0,251.0,,,,,,281.0,,291.0,292.0,,311.0,
1684-3078,12,5.0,,,,73.0,103.0,,116.0,142.0,148.0,154.0,,216.0,227.0,,,,,,,281.0,,286.0,,,307.0,
1684-3079,10,4.0,,30.0,,68.0,103.0,,114.0,,148.0,,,,228.0,,,,,,,275.0,,,297.0,,305.0,
1684-3080,11,6.0,,,,66.0,103.0,,113.0,132.0,148.0,154.0,,225.0,228.0,233.0,,,,,264.0,,,,,,,
1684-3081,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3082,9,4.0,,34.0,,68.0,101.0,,116.0,,147.0,157.0,,,228.0,,,,,,,,,,,,318.0,
1684-3083,6,6.0,,,,41.0,103.0,,106.0,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3084,11,6.0,,,,98.0,103.0,,113.0,122.0,148.0,154.0,,,228.0,237.0,,,,,,,,286.0,,,306.0,
1684-3085,9,5.0,,,,70.0,103.0,,116.0,,148.0,154.0,,,228.0,237.0,,,,,263.0,,,,,,,
1684-3086,6,,,,,100.0,103.0,,113.0,,147.0,,,,228.0,251.0,,,,,,,,,,,,
1684-3087,8,5.0,,,,100.0,101.0,,116.0,,147.0,,185.0,,228.0,241.0,,,,,,,,,,,,
1684-3088,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3089,3,6.0,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3090,11,,,,,70.0,103.0,,113.0,,148.0,154.0,184.0,,228.0,239.0,,,,,,272.0,,285.0,,,314.0,
1684-3091,6,,,,,,103.0,,116.0,,147.0,,,,228.0,245.0,,,,,,,,289.0,,,,
1684-3092,8,2.0,,,,91.0,103.0,,118.0,,148.0,154.0,,,228.0,237.0,,,,,,,,,,,,
1684-3093,7,,,,,100.0,101.0,,116.0,126.0,148.0,,,,228.0,254.0,,,,,,,,,,,,
1684-3094,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3095,3,,,,,,,,,119.0,148.0,,,,228.0,,,,,,,,,,,,,
1684-3096,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3097,13,4.0,,35.0,,100.0,103.0,,118.0,,148.0,,184.0,,228.0,,,,,,260.0,281.0,,291.0,295.0,,312.0,
1684-1450,11,4.0,,15.0,,100.0,103.0,,114.0,,148.0,,173.0,,228.0,,,,,,,278.0,,291.0,,,306.0,
1684-3098,8,5.0,,,,91.0,103.0,,116.0,,148.0,,173.0,,228.0,237.0,,,,,,,,,,,,
1684-3099,6,,,13.0,,100.0,103.0,,118.0,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3100,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3101,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3102,6,,,,,100.0,103.0,,113.0,,147.0,,,205.0,228.0,,,,,,,,,,,,,
1684-3103,7,,,,,100.0,103.0,,111.0,,147.0,,,,228.0,,,,,,,284.0,,,,,315.0,
1684-3104,9,6.0,,,,70.0,103.0,,113.0,,148.0,154.0,,195.0,228.0,239.0,,,,,,,,,,,,
1684-3105,3,,,,,,,,,,148.0,,,188.0,228.0,,,,,,,,,,,,,
1684-3106,9,6.0,,,,100.0,103.0,,106.0,128.0,147.0,170.0,,214.0,228.0,,,,,,,,,,,,,
1684-3107,2,,,,,,,,,,148.0,,,,227.0,,,,,,,,,,,,,
1684-3108,3,5.0,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3109,3,3.0,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3110,7,,,38.0,,100.0,102.0,,118.0,,147.0,162.0,,,229.0,,,,,,,,,,,,,
1684-3111,3,,,,,,,,,139.0,148.0,,,,228.0,,,,,,,,,,,,,
1684-3112,5,,,,,100.0,103.0,,112.0,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3113,1,,,,,,,,,,,,,,228.0,,,,,,,,,,,,,
1684-3114,5,,,,,98.0,103.0,,115.0,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3115,7,,,,,100.0,103.0,,116.0,,148.0,,,218.0,228.0,244.0,,,,,,,,,,,,
1684-3116,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3117,10,5.0,,20.0,,100.0,101.0,,106.0,,147.0,154.0,180.0,,228.0,251.0,,,,,,,,,,,,
1684-3118,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3119,3,,,,,,,,,137.0,147.0,,,,227.0,,,,,,,,,,,,,
1684-1656,12,4.0,,15.0,,100.0,103.0,,114.0,,148.0,,,207.0,228.0,245.0,,,,,258.0,280.0,,,,,311.0,
1684-3120,8,,,,,100.0,103.0,,111.0,,147.0,,,,228.0,251.0,,,,,,284.0,,,,,316.0,
1684-3121,10,4.0,,,,60.0,103.0,,114.0,,147.0,149.0,,,228.0,255.0,,,,,258.0,,,287.0,,,,
1684-3122,3,,,,,,,,,,147.0,,,211.0,228.0,,,,,,,,,,,,,
1684-3123,6,,,,,70.0,103.0,,,,148.0,154.0,,,228.0,237.0,,,,,,,,,,,,
1684-3124,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3125,3,,,,,,103.0,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3126,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3127,3,,,,,,,,,127.0,148.0,,,,228.0,,,,,,,,,,,,,
1684-3128,3,,,,,,,,,135.0,148.0,,,,228.0,,,,,,,,,,,,,
1684-3129,7,,,,,70.0,103.0,,112.0,,148.0,154.0,,,228.0,237.0,,,,,,,,,,,,
1684-3130,7,,,,,98.0,103.0,,106.0,,148.0,155.0,,,228.0,237.0,,,,,,,,,,,,
1684-3131,4,,,,,,,,,127.0,148.0,,,188.0,228.0,,,,,,,,,,,,,
1684-3132,7,,,,,100.0,101.0,,,,148.0,,,205.0,228.0,,,,,,,272.0,,,,,298.0,
1684-1505,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3133,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3134,1,,,,,,,,,,,,,,228.0,,,,,,,,,,,,,
1684-3135,7,6.0,,,,98.0,103.0,,108.0,,148.0,,,,228.0,237.0,,,,,,,,,,,,
1684-3136,3,,,,,,,,,145.0,147.0,,,,228.0,,,,,,,,,,,,,
1684-3137,4,,,,,,,,,144.0,147.0,,,209.0,228.0,,,,,,,,,,,,,
1684-3138,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3139,7,,,16.0,,,103.0,,116.0,128.0,147.0,,,199.0,228.0,,,,,,,,,,,,,
1684-3140,6,,,,,100.0,103.0,,,128.0,147.0,,,,228.0,,,,,,267.0,,,,,,,
1684-3141,12,6.0,,,,53.0,103.0,,,,148.0,158.0,178.0,208.0,228.0,234.0,,,,,,281.0,,289.0,,,312.0,
1684-3142,6,,,,,,102.0,,116.0,,148.0,,,,228.0,,,,,,,272.0,,,,,298.0,
1684-3143,10,,,,,98.0,103.0,,112.0,124.0,148.0,154.0,,,228.0,,,,,,,272.0,,286.0,,,298.0,
1684-3144,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3145,4,,,,,100.0,103.0,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3146,13,,,28.0,,100.0,103.0,,113.0,144.0,147.0,,180.0,,228.0,251.0,,,,,262.0,284.0,,289.0,,,316.0,
1684-3147,13,4.0,,29.0,,98.0,103.0,,114.0,120.0,148.0,154.0,,,228.0,231.0,,,,,,280.0,,286.0,,,304.0,
1684-3148,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3149,9,,,22.0,,73.0,103.0,,112.0,122.0,148.0,154.0,,,228.0,243.0,,,,,,,,,,,,
1684-3150,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3151,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3152,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3153,3,,,,,,,,,,148.0,,,,228.0,237.0,,,,,,,,,,,,
1684-3154,7,,,,,100.0,103.0,,116.0,141.0,148.0,,,,228.0,241.0,,,,,,,,,,,,
1684-3155,5,5.0,,,,99.0,103.0,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3156,6,4.0,,,,100.0,101.0,,114.0,,148.0,,,,228.0,,,,,,,,,,,,,
1684-1534,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3157,7,,,,,100.0,102.0,,106.0,,148.0,167.0,,,228.0,234.0,,,,,,,,,,,,
1684-3158,7,,,,,70.0,103.0,,111.0,138.0,148.0,,,,228.0,237.0,,,,,,,,,,,,
1684-3159,3,,,,,,,,,141.0,148.0,,,,228.0,,,,,,,,,,,,,
1684-3160,3,,,,,,,,,122.0,148.0,,,,228.0,,,,,,,,,,,,,
1684-3161,6,4.0,,,,100.0,101.0,,114.0,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3162,10,4.0,,37.0,,100.0,103.0,,114.0,,147.0,,,,228.0,231.0,,,,,,272.0,,,,,298.0,
1684-3163,8,,,,,70.0,103.0,,116.0,,148.0,,,,228.0,237.0,,,,,,272.0,,286.0,,,,
1684-3164,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3165,10,,,,,100.0,102.0,,114.0,,147.0,,173.0,207.0,228.0,248.0,,,,,,278.0,,,,,309.0,
1684-3166,9,7.0,,,,70.0,103.0,,115.0,140.0,148.0,154.0,,,228.0,237.0,,,,,,,,,,,,
1684-3167,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3168,4,,,,,,,,,,147.0,,,226.0,228.0,231.0,,,,,,,,,,,,
1684-3169,3,,,,,,,,,135.0,148.0,,,,228.0,,,,,,,,,,,,,
1684-3170,8,2.0,,,,100.0,103.0,,113.0,122.0,,,,,228.0,253.0,,,,,,,,289.0,,,,
1684-3171,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3172,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3173,8,4.0,,,,100.0,103.0,,116.0,141.0,148.0,,,,228.0,232.0,,,,,,,,,,,,
1684-3174,6,,,,,70.0,103.0,,112.0,,148.0,154.0,,,228.0,,,,,,,,,,,,,
1684-3175,5,4.0,,,,,103.0,,,,148.0,,,,230.0,246.0,,,,,,,,,,,,
1684-3176,9,6.0,,22.0,,100.0,103.0,,111.0,,148.0,,,,228.0,251.0,,,,,,,,291.0,,,,
1684-3177,8,,,,,100.0,101.0,,116.0,143.0,148.0,,,,228.0,240.0,,,,,263.0,,,,,,,
1684-3178,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3179,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3180,4,,,,,,,,,133.0,148.0,,,193.0,228.0,,,,,,,,,,,,,
1684-3181,3,,,,,,,,,,147.0,,,193.0,228.0,,,,,,,,,,,,,
1684-3182,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3183,7,,,,,,103.0,,,,148.0,,185.0,,228.0,237.0,,,,,,,,286.0,,,298.0,
1684-3184,4,,,,,,,,,,147.0,,,203.0,228.0,241.0,,,,,,,,,,,,
1684-3185,3,,,,,,,,,128.0,147.0,,,,228.0,,,,,,,,,,,,,
1684-3186,6,4.0,,,,100.0,101.0,,114.0,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3187,6,5.0,,,,100.0,102.0,,116.0,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3188,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3189,8,1.0,,20.0,,100.0,103.0,,118.0,,148.0,,,,228.0,241.0,,,,,,,,,,,,
1684-3190,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3191,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3192,8,,,,,100.0,103.0,,116.0,140.0,148.0,160.0,,,228.0,251.0,,,,,,,,,,,,
1684-3193,6,4.0,,,,98.0,103.0,,,,148.0,,,,228.0,237.0,,,,,,,,,,,,
1684-3194,6,,,,,51.0,101.0,,118.0,,148.0,,182.0,,228.0,,,,,,,,,,,,,
1684-3195,11,4.0,,22.0,,70.0,103.0,,112.0,,147.0,,178.0,,228.0,237.0,,,,,,274.0,,,,,314.0,
1684-3196,12,4.0,,27.0,,100.0,103.0,,116.0,,148.0,159.0,,,228.0,251.0,,,,,,275.0,,,297.0,,305.0,
1684-3197,6,7.0,,,,85.0,103.0,,,,147.0,,,189.0,228.0,,,,,,,,,,,,,
1684-3198,8,5.0,,,,100.0,103.0,,116.0,,147.0,151.0,,,228.0,244.0,,,,,,,,,,,,
1684-3199,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3200,9,,,,,,103.0,,111.0,,147.0,166.0,178.0,222.0,228.0,,,,,,,,,,294.0,,302.0,
1684-3201,3,,,,,,,,,119.0,148.0,,,,228.0,,,,,,,,,,,,,
1684-3202,7,,,,,98.0,103.0,,112.0,,147.0,154.0,,,228.0,,,,,,,272.0,,,,,,
1684-3203,7,1.0,,27.0,,100.0,103.0,,116.0,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3204,11,4.0,,,,89.0,103.0,,118.0,134.0,148.0,151.0,,,228.0,,,,,,263.0,,,,292.0,,314.0,
1684-3205,12,,,19.0,,100.0,103.0,,116.0,,148.0,,184.0,,228.0,241.0,,,,,271.0,281.0,,289.0,,,314.0,
1684-3206,6,,,,,100.0,103.0,,113.0,,148.0,,,,228.0,251.0,,,,,,,,,,,,
1684-3207,7,7.0,,,,100.0,103.0,,111.0,139.0,148.0,,,,228.0,,,,,,,,,,,,,
1684-3208,8,,,,,100.0,101.0,,118.0,,147.0,,,,228.0,,,,,,271.0,272.0,,,,,298.0,
1684-3209,5,,,,,100.0,103.0,,,,147.0,,,,228.0,241.0,,,,,,,,,,,,
1684-3210,9,6.0,,,,100.0,103.0,,116.0,,147.0,,178.0,,228.0,,,,,,,284.0,,,,,311.0,
1684-3211,2,,,,,,,,,,147.0,,,,229.0,,,,,,,,,,,,,
1684-3212,9,5.0,,,,100.0,101.0,,116.0,135.0,148.0,,,,228.0,241.0,,,,,,,,289.0,,,,
1684-3213,11,,,,,70.0,103.0,,,124.0,148.0,154.0,,197.0,228.0,237.0,,,,,257.0,,,286.0,,,311.0,
1684-3214,9,,,35.0,,100.0,103.0,,118.0,,148.0,,,,228.0,,,,,,,281.0,,289.0,,,312.0,
1684-3215,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3216,8,,,,,85.0,103.0,,116.0,,148.0,158.0,,208.0,228.0,,,,,,,284.0,,,,,,
1684-3217,2,,,,,,,,,,148.0,,,,228.0,,,,,,,,,,,,,
1684-3218,3,,,,,,,,,,147.0,,,211.0,228.0,,,,,,,,,,,,,
1684-3219,9,5.0,,,,100.0,103.0,,116.0,,148.0,,,,228.0,,,,,,261.0,273.0,,,,,301.0,
1684-3220,8,0.0,,,,98.0,101.0,,,,148.0,154.0,,220.0,228.0,237.0,,,,,,,,,,,,
1684-3221,11,,,39.0,,100.0,103.0,,118.0,124.0,148.0,,173.0,,228.0,,,,,,,284.0,,291.0,,,314.0,
1684-3222,11,4.0,,15.0,,100.0,103.0,,114.0,,148.0,,,,228.0,,,,,,271.0,280.0,,291.0,,,312.0,
1684-3223,8,5.0,,,,100.0,103.0,,112.0,143.0,148.0,,,,228.0,251.0,,,,,,,,,,,,
1684-3224,2,,,,,,,,,,147.0,,,,228.0,,,,,,,,,,,,,
1684-3225,7,,,38.0,,100.0,103.0,,114.0,,148.0,,,,228.0,241.0,,,,,,,,,,,,
